year,month,day,hour,min,sec,recno,kindat,kinst,ut1_unix,ut2_unix,pierce_alt,gps_site,sat_id,gnss_type,gdlatr,gdlonr,los_tec,dlos_tec,tec,azm,elm,gdlat,glon,rec_bias,drec_bias,datetime
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,aira,4,GPS     ,31.824060440063477,130.59959411621094,37.189896,0.225555,25.55917,-104.919907,40.124786,30.873051,126.751282,53.272766,1.304025,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,aira,7,GLONASS ,31.824060440063477,130.59959411621094,87.576927,0.281449,34.732407,-121.440613,14.91471,26.942745,122.208221,30.59734,1.304011,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,aira,8,GPS     ,31.824060440063477,130.59959411621094,44.152355,0.131687,30.244343,-129.258026,39.924744,29.585953,127.529701,68.799889,1.301749,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,aira,8,GLONASS ,31.824060440063477,130.59959411621094,49.951225,0.684094,21.814306,-72.932503,18.746674,33.708389,122.120476,19.122538,1.302357,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,aira,9,GPS     ,31.824060440063477,130.59959411621094,39.768467,0.40785,19.937805,-63.353043,24.385874,34.312328,124.219589,62.477383,1.303227,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,aira,9,GLONASS ,31.824060440063477,130.59959411621094,25.508358,0.12156,21.123343,32.702023,53.836452,33.618355,131.98912,16.610712,1.302542,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,aira,16,GPS     ,31.824060440063477,130.59959411621094,23.592585,0.13277,20.405844,14.469316,58.108334,33.597115,131.149414,39.457092,1.301864,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,aira,16,GLONASS ,31.824060440063477,130.59959411621094,52.724903,0.129349,23.733889,92.75193,19.956367,31.210272,138.8293,34.162888,1.302402,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,aira,18,GPS     ,31.824060440063477,130.59959411621094,37.016968,0.431437,16.7843,54.412663,20.247501,35.677395,137.532669,45.31781,1.302872,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,aira,18,GLONASS ,31.824060440063477,130.59959411621094,35.009239,0.234683,12.775481,26.878246,11.466247,40.779789,136.644196,31.631554,1.301936,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,aira,19,GLONASS ,31.824060440063477,130.59959411621094,25.174534,0.223412,19.587601,53.03141,48.605724,33.342827,133.055237,27.805189,1.302588,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,aira,20,GLONASS ,31.824060440063477,130.59959411621094,41.295044,0.184817,30.849405,163.081436,45.592464,29.073633,131.547745,39.334492,1.302237,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,aira,26,GPS     ,31.824060440063477,130.59959411621094,27.934072,0.13474,21.00172,58.551216,46.047813,33.25367,133.461884,75.30722,1.301686,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,aira,28,GPS     ,31.824060440063477,130.59959411621094,100.817596,20.0,42.197292,135.678833,17.060991,25.944874,136.77597,45.749599,1.301782,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,aira,31,GPS     ,31.824060440063477,130.59959411621094,41.568985,0.146077,29.349207,130.500244,41.802391,29.674337,133.42868,41.6619,1.301777,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,smst,4,GPS     ,33.57787322998047,135.93695068359375,38.355209,0.422402,23.863636,-102.746239,34.504402,32.56311,131.164383,39.755157,1.30412,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,smst,8,GPS     ,33.57787322998047,135.93695068359375,45.411331,0.197498,28.234575,-124.904793,34.468632,31.13443,131.984756,50.951271,1.301615,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,smst,9,GPS     ,33.57787322998047,135.93695068359375,39.398609,0.789112,18.119377,-63.036339,20.819193,36.429119,128.42923,48.458233,1.30266,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,smst,16,GPS     ,33.57787322998047,135.93695068359375,21.609417,0.199634,19.245235,7.830811,61.397198,35.170437,136.205276,22.288145,1.301846,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,smst,18,GPS     ,33.57787322998047,135.93695068359375,26.897617,0.365323,13.821569,56.487968,25.44125,36.57674,141.828125,34.073944,1.303376,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,smst,26,GPS     ,33.57787322998047,135.93695068359375,23.528505,0.204076,19.057688,60.156624,51.879349,34.693768,138.361496,58.195889,1.301642,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,smst,28,GPS     ,33.57787322998047,135.93695068359375,84.413094,0.189217,36.984406,141.289749,18.876211,27.663643,141.149857,32.055199,1.301718,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,smst,31,GPS     ,33.57787322998047,135.93695068359375,35.659538,0.195863,26.091785,139.235123,44.150627,31.267782,138.225616,26.136467,1.30168,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,tskb,4,GPS     ,36.10567855834961,140.08749389648438,37.464722,0.20173,21.316763,-102.054474,30.045124,34.948357,134.339951,64.416824,1.304849,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,tskb,8,GPS     ,36.10567855834961,140.08749389648438,43.386665,0.112199,24.450148,-122.72963,29.591686,33.329597,135.147415,81.114609,1.301822,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,tskb,8,GLONASS ,36.10567855834961,140.08749389648438,46.47084,0.757297,17.206612,-71.289383,12.090969,38.695248,128.014786,73.966179,1.301908,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,tskb,9,GPS     ,36.10567855834961,140.08749389648438,35.422409,0.299119,15.468193,-63.126076,18.743593,39.146976,131.603638,76.350052,1.302731,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,tskb,9,GLONASS ,36.10567855834961,140.08749389648438,20.702757,0.123726,18.766691,27.329565,63.610832,37.400211,140.934189,59.904236,1.302233,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,tskb,16,GPS     ,36.10567855834961,140.08749389648438,19.990114,0.105721,18.305597,1.657854,64.979927,37.483994,140.137909,49.307575,1.30194,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,tskb,16,GLONASS ,36.10567855834961,140.08749389648438,31.488693,0.14273,17.177687,102.022957,28.09005,34.85685,146.248581,77.808311,1.302833,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,tskb,18,GPS     ,36.10567855834961,140.08749389648438,19.557751,0.231596,11.169353,59.113518,30.221325,38.438034,145.30368,58.679703,1.304498,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,tskb,18,GLONASS ,36.10567855834961,140.08749389648438,18.987017,0.20853,8.450351,29.377827,19.501522,42.247478,144.806763,78.784683,1.302927,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,tskb,19,GLONASS ,36.10567855834961,140.08749389648438,17.689039,0.275307,15.53735,56.212341,59.790878,37.042683,141.877197,73.142769,1.30271,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,tskb,26,GPS     ,36.10567855834961,140.08749389648438,20.326746,0.116284,17.413189,63.705299,57.1101,36.924866,142.22464,86.326454,1.301776,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,tskb,28,GPS     ,36.10567855834961,140.08749389648438,63.296219,0.109244,27.720575,146.303284,18.85931,29.824417,144.807831,57.08532,1.301902,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,tskb,31,GPS     ,36.10567855834961,140.08749389648438,29.534231,0.180031,21.616814,147.441406,44.172195,33.545467,142.020935,54.367287,1.301667,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,usud,4,GPS     ,36.13311004638672,138.36204528808594,37.732498,0.363905,22.169582,-103.376015,31.594221,34.942791,132.95224,-8.078616,1.304134,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,usud,8,GPS     ,36.13311004638672,138.36204528808594,42.944489,0.11152,24.875225,-124.466965,30.900644,33.373283,133.740463,8.809363,1.301583,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,usud,9,GPS     ,36.13311004638672,138.36204528808594,36.995354,0.722186,16.719334,-63.755836,20.115164,38.948277,130.333603,5.670871,1.302494,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,usud,9,GLONASS ,36.13311004638672,138.36204528808594,20.968229,0.145801,18.885141,29.665663,62.78017,37.446011,139.309494,23.188238,1.302108,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,usud,16,GPS     ,36.13311004638672,138.36204528808594,19.748785,0.114997,18.076063,4.663876,64.914467,37.510754,138.50412,-19.76445,1.30176,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,usud,16,GLONASS ,36.13311004638672,138.36204528808594,32.147877,0.146811,16.936213,100.799828,26.52866,34.918331,144.901505,36.171093,1.302345,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,usud,18,GPS     ,36.13311004638672,138.36204528808594,21.433493,0.254916,11.893838,58.760834,28.87335,38.598774,143.819916,-13.438818,1.303604,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,usud,18,GLONASS ,36.13311004638672,138.36204528808594,23.181585,0.188182,10.131745,29.158539,18.77837,42.447079,143.185944,39.972607,1.302278,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,usud,19,GLONASS ,36.13311004638672,138.36204528808594,18.540367,0.196355,16.068014,57.01466,58.319981,37.100842,140.271149,34.272392,1.302411,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,usud,20,GLONASS ,36.13311004638672,138.36204528808594,36.100651,0.195589,25.481188,177.22728,41.784466,32.880074,138.548203,50.206085,1.301772,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,usud,26,GPS     ,36.13311004638672,138.36204528808594,20.350576,0.13503,17.162634,64.00367,55.552624,36.98925,140.629913,12.321052,1.301582,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,usud,28,GPS     ,36.13311004638672,138.36204528808594,64.729195,0.13481,27.722326,144.593079,17.972336,29.741405,143.466492,-15.082094,1.301715,2024-01-01 07:00:00
2024,1,1,7,0,0,840,3505,8000,1704092400.0,1704092401.0,350.0,usud,31,GPS     ,36.13311004638672,138.36204528808594,30.565886,0.134079,22.05291,144.875397,43.208172,33.572403,140.490463,-22.267231,1.301541,2024-01-01 07:00:00
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,aira,4,GPS     ,31.824060440063477,130.59959411621094,37.267654,0.225555,25.571487,-105.215584,40.027122,30.854576,126.751472,53.272766,1.304025,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,aira,7,GLONASS ,31.824060440063477,130.59959411621094,88.380249,0.281449,34.890953,-121.635277,14.730777,26.883055,122.172653,30.59734,1.304011,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,aira,8,GPS     ,31.824060440063477,130.59959411621094,43.870346,0.131687,30.150593,-129.067551,40.125237,29.614378,127.547363,68.799889,1.301749,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,aira,8,GLONASS ,31.824060440063477,130.59959411621094,49.991222,0.684094,21.791737,-73.198097,18.67366,33.680946,122.078545,19.122538,1.302357,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,aira,9,GPS     ,31.824060440063477,130.59959411621094,39.731461,0.40785,19.941277,-63.586975,24.432781,34.280125,124.236755,62.477383,1.303227,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,aira,9,GLONASS ,31.824060440063477,130.59959411621094,25.491152,0.12156,21.11705,33.166428,53.870903,33.60717,132.005249,16.610712,1.302542,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,aira,16,GPS     ,31.824060440063477,130.59959411621094,23.578476,0.13277,20.382042,14.89075,58.048176,33.596676,131.166046,39.457092,1.301864,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,aira,16,GLONASS ,31.824060440063477,130.59959411621094,52.837822,0.129349,23.712486,93.007072,19.83448,31.175158,138.86058,34.162888,1.302402,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,aira,18,GPS     ,31.824060440063477,130.59959411621094,36.795712,0.431437,16.652508,54.204033,20.171633,35.713779,137.545685,45.31781,1.302872,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,aira,18,GLONASS ,31.824060440063477,130.59959411621094,34.872425,0.234683,12.663535,26.796272,11.253406,40.88496,136.703293,31.631554,1.301936,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,aira,19,GLONASS ,31.824060440063477,130.59959411621094,25.068769,0.223412,19.468334,52.667446,48.459015,33.365597,133.059402,27.805189,1.302588,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,aira,20,GLONASS ,31.824060440063477,130.59959411621094,40.973423,0.184817,30.735262,163.002686,45.885136,29.089727,131.546967,39.334492,1.302237,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,aira,26,GPS     ,31.824060440063477,130.59959411621094,27.918243,0.13474,20.954876,58.82505,45.928341,33.245148,133.47644,75.30722,1.301686,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,aira,28,GPS     ,31.824060440063477,130.59959411621094,97.695503,20.0,40.695389,135.797226,16.871269,25.870478,136.823792,45.749599,1.301782,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,aira,31,GPS     ,31.824060440063477,130.59959411621094,41.692207,0.146077,29.344406,130.689484,41.603981,29.646496,133.445587,41.6619,1.301777,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,mtka,4,GPS     ,35.67951965332031,139.56138610839844,38.204819,0.341735,21.954798,-102.312515,30.518505,34.527988,133.957184,63.650917,1.304056,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,mtka,8,GPS     ,35.67951965332031,139.56138610839844,43.427891,0.181174,24.92169,-122.752586,30.452063,32.994732,134.798691,76.099213,1.301615,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,mtka,8,GLONASS ,35.67951965332031,139.56138610839844,49.596004,0.652685,18.444033,-71.569077,12.275816,38.209568,127.685127,39.100437,1.30183,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,mtka,9,GPS     ,35.67951965332031,139.56138610839844,35.213493,0.480701,15.46248,-63.300568,18.964346,38.682304,131.189819,73.358459,1.30245,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,mtka,9,GLONASS ,35.67951965332031,139.56138610839844,20.869299,0.16922,18.822367,28.105707,62.958107,37.004826,140.452469,33.438541,1.302111,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,mtka,16,GPS     ,35.67951965332031,139.56138610839844,19.674713,0.187754,17.944275,3.063009,64.426552,37.085529,139.65593,46.615879,1.301805,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,mtka,16,GLONASS ,35.67951965332031,139.56138610839844,32.13036,0.197355,17.324097,101.547119,27.561413,34.449383,145.817764,44.257797,1.302419,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,mtka,18,GPS     ,35.67951965332031,139.56138610839844,20.850788,0.344579,11.720115,58.446621,29.471212,38.124393,144.858093,58.027279,1.30371,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,mtka,18,GLONASS ,35.67951965332031,139.56138610839844,21.069834,0.293733,9.177009,29.112436,18.640881,42.046227,144.384293,52.223942,1.302422,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,mtka,19,GLONASS ,35.67951965332031,139.56138610839844,17.34104,0.294724,15.105777,55.177231,58.871853,36.676956,141.383179,45.613003,1.302516,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,mtka,20,GLONASS ,35.67951965332031,139.56138610839844,35.456745,0.26118,25.370138,179.21315,42.662663,32.507645,139.612656,58.239201,1.30181,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,mtka,26,GPS     ,35.67951965332031,139.56138610839844,19.899942,0.169222,16.905964,63.361214,56.270393,36.534428,141.745804,82.296982,1.301611,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,mtka,28,GPS     ,35.67951965332031,139.56138610839844,65.464935,3.049063,28.609571,145.710114,18.774845,29.414631,144.354141,56.513889,1.301719,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,mtka,31,GPS     ,35.67951965332031,139.56138610839844,29.927748,0.187338,21.879007,146.446854,44.092014,33.143436,141.540817,51.096344,1.301595,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,smst,4,GPS     ,33.57787322998047,135.93695068359375,38.419044,0.422402,23.858389,-103.013496,34.405399,32.543072,131.164307,39.755157,1.30412,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,smst,8,GPS     ,33.57787322998047,135.93695068359375,45.091141,0.197498,28.137383,-124.722687,34.659897,31.151197,131.985321,50.951271,1.301615,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,smst,9,GPS     ,33.57787322998047,135.93695068359375,39.298252,0.789112,18.086798,-63.264267,20.84955,36.403496,128.418457,48.458233,1.30266,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,smst,16,GPS     ,33.57787322998047,135.93695068359375,21.555342,0.199634,19.193897,8.314858,61.377361,35.169514,136.221939,22.288145,1.301846,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,smst,18,GPS     ,33.57787322998047,135.93695068359375,26.788229,0.365323,13.739167,56.268929,25.358999,36.597904,141.81955,34.073944,1.303376,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,smst,26,GPS     ,33.57787322998047,135.93695068359375,23.482677,0.204076,18.994612,60.474476,51.762444,34.685429,138.375458,58.195889,1.301642,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,smst,28,GPS     ,33.57787322998047,135.93695068359375,85.238243,0.189217,37.158073,141.390625,18.675549,27.607321,141.177643,32.055199,1.301718,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,smst,31,GPS     ,33.57787322998047,135.93695068359375,35.745182,0.195863,26.071125,139.395386,43.934284,31.246429,138.233353,26.136467,1.30168,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,tskb,4,GPS     ,36.10567855834961,140.08749389648438,37.522755,0.20173,21.302076,-102.299828,29.939157,34.926865,134.339767,64.416824,1.304849,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,tskb,8,GPS     ,36.10567855834961,140.08749389648438,43.098465,0.112199,24.385057,-122.561134,29.779819,33.372955,135.190369,81.114609,1.301822,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,tskb,8,GLONASS ,36.10567855834961,140.08749389648438,46.715008,0.757297,17.256094,-71.52774,11.990161,38.660892,127.965164,73.966179,1.301908,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,tskb,9,GPS     ,36.10567855834961,140.08749389648438,35.306889,0.299119,15.423101,-63.351013,18.757404,39.11974,131.590927,76.350052,1.302731,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,tskb,9,GLONASS ,36.10567855834961,140.08749389648438,20.625072,0.123726,18.709177,27.931557,63.701416,37.388741,140.948441,59.904236,1.302233,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,tskb,16,GPS     ,36.10567855834961,140.08749389648438,19.927851,0.105721,18.250786,2.210622,64.996742,37.482651,140.154663,49.307575,1.30194,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,tskb,16,GLONASS ,36.10567855834961,140.08749389648438,31.480871,0.14273,17.115559,102.285339,27.936775,34.831699,146.250824,77.808311,1.302833,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,tskb,18,GPS     ,36.10567855834961,140.08749389648438,19.569773,0.231596,11.156843,58.879772,30.138786,38.467621,145.321808,58.679703,1.304498,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,tskb,18,GLONASS ,36.10567855834961,140.08749389648438,18.882778,0.20853,8.356161,29.313759,19.273769,42.303493,144.841721,78.784683,1.302927,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,tskb,19,GLONASS ,36.10567855834961,140.08749389648438,17.598684,0.275307,15.435696,55.733814,59.628899,37.059448,141.876297,73.142769,1.30271,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,tskb,26,GPS     ,36.10567855834961,140.08749389648438,20.290707,0.116284,17.361284,64.065811,56.986679,36.916668,142.238297,86.326454,1.301776,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,tskb,28,GPS     ,36.10567855834961,140.08749389648438,63.758762,0.109244,27.777552,146.384781,18.651327,29.767117,144.833298,57.08532,1.301902,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,tskb,31,GPS     ,36.10567855834961,140.08749389648438,29.54846,0.180031,21.554373,147.562042,43.943321,33.523914,142.027756,54.367287,1.301667,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,usud,4,GPS     ,36.13311004638672,138.36204528808594,37.763279,0.363905,22.138721,-103.625755,31.485897,34.91573,132.927109,-8.078616,1.304134,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,usud,8,GPS     ,36.13311004638672,138.36204528808594,42.60043,0.11152,24.773842,-124.299622,31.092491,33.403679,133.761459,8.809363,1.301583,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,usud,9,GPS     ,36.13311004638672,138.36204528808594,37.007439,0.722186,16.731653,-63.983757,20.131638,38.922096,130.321899,5.670871,1.302494,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,usud,9,GLONASS ,36.13311004638672,138.36204528808594,20.888197,0.145801,18.823996,30.260838,62.853893,37.434631,139.324127,23.188238,1.302108,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,usud,16,GPS     ,36.13311004638672,138.36204528808594,19.656134,0.114997,17.991209,5.21646,64.913994,37.509602,138.520905,-19.76445,1.30176,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,usud,16,GLONASS ,36.13311004638672,138.36204528808594,32.197163,0.146811,16.904131,101.057968,26.377716,34.886497,144.930511,36.171093,1.302345,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,usud,18,GPS     ,36.13311004638672,138.36204528808594,21.284952,0.254916,11.791322,58.52969,28.794703,38.629078,143.837646,-13.438818,1.303604,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,usud,18,GLONASS ,36.13311004638672,138.36204528808594,23.161779,0.188182,10.065866,29.088684,18.552931,42.524033,143.237091,39.972607,1.302278,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,usud,19,GLONASS ,36.13311004638672,138.36204528808594,18.41136,0.196355,15.933273,56.547161,58.166981,37.121281,140.27681,34.272392,1.302411,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,usud,20,GLONASS ,36.13311004638672,138.36204528808594,35.794693,0.195589,25.381393,177.239197,42.077652,32.895775,138.546539,50.206085,1.301772,2024-01-01 07:00:30
2024,1,1,7,0,30,841,3505,8000,1704092430.0,1704092431.0,350.0,usud,26,GPS     ,36.13311004638672,138.36204528808594,20.268768,0.13503,17.071053,64.342873,55.424904,36.981133,140.643753,12.321052,1.301582,2024-01-01 07:00:30
